client_id;record_id;first_rec;sessions;length;rejects;income;trans;conversion;pc;mob;pad;organic;paid;referal;click;compare;cart
16633;24690;1;1;83;0;0;0;0;0;0;0;0;1;0;0;0;0
16633;26830;0;1;83;0;0;0;0;0;0;1;0;0;0;0;0;0
16634;24691;1;1;197;0;0;0;100;0;0;0;0;1;0;0;0;0
16634;34096;0;1;197;0;0;0;100;0;1;0;0;0;0;0;0;0
16635;24692;1;1;283;0;0;0;100;0;0;0;0;1;0;0;0;0
16635;26831;0;1;283;0;0;0;100;0;0;1;0;0;0;0;0;0
16636;25858;1;1;1617;0;0;0;100;0;0;0;1;0;0;0;0;0
16636;34097;0;1;1617;0;0;0;100;0;1;0;0;0;0;0;0;0
16637;24693;1;1;326;0;0;0;100;0;0;0;0;1;0;0;0;0
16637;29832;0;1;326;0;0;0;100;1;0;0;0;0;0;0;0;0
16638;24694;1;1;252;0;0;0;100;0;0;0;0;1;0;0;0;0
16638;34098;0;1;252;0;0;0;100;0;1;0;0;0;0;0;0;0
16639;24695;1;1;283;0;0;0;100;0;0;0;0;1;0;0;0;0
16639;29833;0;1;283;0;0;0;100;1;0;0;0;0;0;0;0;0
16640;24696;1;1;72;0;0;0;0;0;0;0;0;1;0;0;0;0
16640;29834;0;1;72;0;0;0;0;1;0;0;0;0;0;0;0;0
16641;24697;1;1;555;0;0;0;100;0;0;0;0;1;0;0;0;0
16641;29835;0;1;555;0;0;0;100;1;0;0;0;0;0;0;0;0
16642;24698;1;1;67;0;0;0;0;0;0;0;0;1;0;0;0;0
16642;34099;0;1;67;0;0;0;0;0;1;0;0;0;0;0;0;0
16643;24699;1;1;512;0;0;0;100;0;0;0;0;1;0;0;0;0
16643;34100;0;1;512;0;0;0;100;0;1;0;0;0;0;0;0;0
16644;24700;1;1;277;0;0;0;100;0;0;0;0;1;0;0;0;0
16644;34101;0;1;277;0;0;0;100;0;1;0;0;0;0;0;0;0
16645;24701;1;1;668;0;0;0;100;0;0;0;0;1;0;0;0;0
16645;29836;0;1;668;0;0;0;100;1;0;0;0;0;0;0;0;0
16646;24702;1;1;885;0;0;0;100;0;0;0;0;1;0;0;0;0
16646;29837;0;1;885;0;0;0;100;1;0;0;0;0;0;0;0;0
16647;24703;1;1;91;0;0;0;0;0;0;0;0;1;0;0;0;0
16647;34102;0;1;91;0;0;0;0;0;1;0;0;0;0;0;0;0
16648;24704;1;1;71;0;0;0;0;0;0;0;0;1;0;0;0;0
16648;34103;0;1;71;0;0;0;0;0;1;0;0;0;0;0;0;0
16649;24705;1;1;1964;0;0;0;100;0;0;0;0;1;0;0;0;0
16649;29838;0;1;1964;0;0;0;100;1;0;0;0;0;0;0;0;0
16650;24706;1;1;213;0;0;0;100;0;0;0;0;1;0;0;0;0
16650;34104;0;1;213;0;0;0;100;0;1;0;0;0;0;0;0;0
16651;24707;1;1;96;0;0;0;0;0;0;0;0;1;0;0;0;0
16651;34105;0;1;96;0;0;0;0;0;1;0;0;0;0;0;0;0
16652;24708;1;1;689;0;0;0;100;0;0;0;0;1;0;0;0;0
16652;29839;0;1;689;0;0;0;100;1;0;0;0;0;0;0;0;0
16653;24709;1;1;1263;0;0;0;100;0;0;0;0;1;0;0;0;0
16653;29840;0;1;1263;0;0;0;100;1;0;0;0;0;0;0;0;0
16654;24710;1;1;1794;0;0;0;100;0;0;0;0;1;0;0;0;0
16654;29841;0;1;1794;0;0;0;100;1;0;0;0;0;0;0;0;0
16655;24711;1;1;357;0;0;0;100;0;0;0;0;1;0;0;0;0
16655;29842;0;1;357;0;0;0;100;1;0;0;0;0;0;0;0;0
16656;24712;1;1;757;0;0;0;100;0;0;0;0;1;0;0;0;0
16656;29843;0;1;757;0;0;0;100;1;0;0;0;0;0;0;0;0
16657;24713;1;1;92;0;0;0;0;0;0;0;0;1;0;0;0;0
16657;34106;0;1;92;0;0;0;0;0;1;0;0;0;0;0;0;0
16658;24714;1;1;498;0;0;0;100;0;0;0;0;1;0;0;0;0
16658;34107;0;1;498;0;0;0;100;0;1;0;0;0;0;0;0;0
16659;24715;1;1;136;0;0;0;0;0;0;0;0;1;0;0;0;0
16659;34108;0;1;136;0;0;0;0;0;1;0;0;0;0;0;0;0
16660;24716;1;1;225;0;0;0;100;0;0;0;0;1;0;0;0;0
16660;29844;0;1;225;0;0;0;100;1;0;0;0;0;0;0;0;0
16661;24717;1;1;69;0;0;0;0;0;0;0;0;1;0;0;0;0
16661;29845;0;1;69;0;0;0;0;1;0;0;0;0;0;0;0;0
16662;24718;1;1;52;0;0;0;0;0;0;0;0;1;0;0;0;0
16662;34109;0;1;52;0;0;0;0;0;1;0;0;0;0;0;0;0
16663;24719;1;1;55;0;0;0;0;0;0;0;0;1;0;0;0;0
16663;34110;0;1;55;0;0;0;0;0;1;0;0;0;0;0;0;0
16664;24720;1;1;54;0;0;0;0;0;0;0;0;1;0;0;0;0
16664;34111;0;1;54;0;0;0;0;0;1;0;0;0;0;0;0;0
16665;24721;1;1;90;0;0;0;0;0;0;0;0;1;0;0;0;0
16665;34112;0;1;90;0;0;0;0;0;1;0;0;0;0;0;0;0
16666;24722;1;1;281;0;0;0;100;0;0;0;0;1;0;0;0;0
16666;34113;0;1;281;0;0;0;100;0;1;0;0;0;0;0;0;0
16667;24723;1;1;1189;0;0;0;100;0;0;0;0;1;0;0;0;0
16667;29846;0;1;1189;0;0;0;100;1;0;0;0;0;0;0;0;0
16668;24724;1;1;132;0;0;0;0;0;0;0;0;1;0;0;0;0
16668;29847;0;1;132;0;0;0;0;1;0;0;0;0;0;0;0;0
16669;24725;1;1;847;0;0;0;100;0;0;0;0;1;0;0;0;0
16669;29848;0;1;847;0;0;0;100;1;0;0;0;0;0;0;0;0
16670;24726;1;1;111;0;0;0;0;0;0;0;0;1;0;0;0;0
16670;34114;0;1;111;0;0;0;0;0;1;0;0;0;0;0;0;0
16671;24727;1;1;113;0;0;0;0;0;0;0;0;1;0;0;0;0
16671;34115;0;1;113;0;0;0;0;0;1;0;0;0;0;0;0;0
16672;24728;1;1;38;0;0;0;100;0;0;0;0;1;0;0;0;0
16672;26832;0;1;38;0;0;0;100;0;0;1;0;0;0;0;0;0
16673;24729;1;1;885;0;0;0;100;0;0;0;0;1;0;0;0;0
16674;24730;1;1;589;0;0;0;100;0;0;0;0;1;0;0;0;0
16674;29849;0;1;589;0;0;0;100;1;0;0;0;0;0;0;0;0
16675;24731;1;1;60;0;0;0;0;0;0;0;0;1;0;0;0;0
16675;34116;0;1;60;0;0;0;0;0;1;0;0;0;0;0;0;0
16676;24732;1;1;344;0;0;0;100;0;0;0;0;1;0;0;0;0
16676;26833;0;1;344;0;0;0;100;0;0;1;0;0;0;0;0;0
16677;24733;1;1;112;0;0;0;0;0;0;0;0;1;0;0;0;0
16677;34117;0;1;112;0;0;0;0;0;1;0;0;0;0;0;0;0
16678;24734;1;1;90;0;0;0;0;0;0;0;0;1;0;0;0;0
16678;34118;0;1;90;0;0;0;0;0;1;0;0;0;0;0;0;0
16679;24735;1;1;634;0;0;0;100;0;0;0;0;1;0;0;0;0
16679;34119;0;1;634;0;0;0;100;0;1;0;0;0;0;0;0;0
16680;24736;1;1;563;0;0;0;200;0;0;0;0;1;0;0;0;0
16680;29850;0;1;563;0;0;0;200;1;0;0;0;0;0;0;0;0
16681;24737;1;1;223;0;0;0;100;0;0;0;0;1;0;0;0;0
16681;34120;0;1;223;0;0;0;100;0;1;0;0;0;0;0;0;0
16682;24738;1;1;66;0;0;0;0;0;0;0;0;1;0;0;0;0
16682;29851;0;1;66;0;0;0;0;1;0;0;0;0;0;0;0;0
16683;24739;1;1;131;0;0;0;0;0;0;0;0;1;0;0;0;0
16683;29852;0;1;131;0;0;0;0;1;0;0;0;0;0;0;0;0
16684;24740;1;1;2209;0;0;0;100;0;0;0;0;1;0;0;0;0
16684;34121;0;1;2209;0;0;0;100;0;1;0;0;0;0;0;0;0
16685;24741;1;1;147;0;0;0;0;0;0;0;0;1;0;0;0;0
16685;29853;0;1;147;0;0;0;0;1;0;0;0;0;0;0;0;0
16686;24742;1;1;108;0;0;0;0;0;0;0;0;1;0;0;0;0
16686;34122;0;1;108;0;0;0;0;0;1;0;0;0;0;0;0;0
16687;24743;1;1;314;0;0;0;100;0;0;0;0;1;0;0;0;0
16687;29854;0;1;314;0;0;0;100;1;0;0;0;0;0;0;0;0
16688;24744;1;1;59;0;0;0;0;0;0;0;0;1;0;0;0;0
16688;34123;0;1;59;0;0;0;0;0;1;0;0;0;0;0;0;0
16689;24745;1;1;273;0;0;0;100;0;0;0;0;1;0;0;0;0
16689;34124;0;1;273;0;0;0;100;0;1;0;0;0;0;0;0;0
16690;24746;1;1;109;0;0;0;0;0;0;0;0;1;0;0;0;0
16690;29855;0;1;109;0;0;0;0;1;0;0;0;0;0;0;0;0
16691;24747;1;1;227;0;0;0;100;0;0;0;0;1;0;0;0;0
16691;34125;0;1;227;0;0;0;100;0;1;0;0;0;0;0;0;0
16692;24748;1;1;67;0;0;0;0;0;0;0;0;1;0;0;0;0
16692;26834;0;1;67;0;0;0;0;0;0;1;0;0;0;0;0;0
16693;24749;1;1;468;0;0;0;100;0;0;0;0;1;0;0;0;0
16693;34126;0;1;468;0;0;0;100;0;1;0;0;0;0;0;0;0
16694;24750;1;1;96;0;0;0;0;0;0;0;0;1;0;0;0;0
16694;29856;0;1;96;0;0;0;0;1;0;0;0;0;0;0;0;0
16695;24751;1;1;178;0;0;0;0;0;0;0;0;1;0;0;0;0
16695;34127;0;1;178;0;0;0;0;0;1;0;0;0;0;0;0;0
16696;24752;1;1;144;0;0;0;0;0;0;0;0;1;0;0;0;0
16696;34128;0;1;144;0;0;0;0;0;1;0;0;0;0;0;0;0
16697;24753;1;1;1170;0;0;0;100;0;0;0;0;1;0;0;0;0
16697;29857;0;1;1170;0;0;0;100;1;0;0;0;0;0;0;0;0
16698;24754;1;1;139;0;0;0;0;0;0;0;0;1;0;0;0;0
16698;29858;0;1;139;0;0;0;0;1;0;0;0;0;0;0;0;0
16699;24755;1;1;154;0;0;0;0;0;0;0;0;1;0;0;0;0
16699;29859;0;1;154;0;0;0;0;1;0;0;0;0;0;0;0;0
16700;24756;1;1;84;0;0;0;0;0;0;0;0;1;0;0;0;0
16701;29860;1;1;242;0;0;0;100;1;0;0;0;0;0;0;0;0
16702;24757;1;1;113;0;0;0;0;0;0;0;0;1;0;0;0;0
16702;34129;0;1;113;0;0;0;0;0;1;0;0;0;0;0;0;0
16703;24758;1;1;76;0;0;0;0;0;0;0;0;1;0;0;0;0
16703;34130;0;1;76;0;0;0;0;0;1;0;0;0;0;0;0;0
16704;24759;1;1;63;0;0;0;0;0;0;0;0;1;0;0;0;0
16704;29861;0;1;63;0;0;0;0;1;0;0;0;0;0;0;0;0
16705;24760;1;1;76;0;0;0;0;0;0;0;0;1;0;0;0;0
16705;29862;0;1;76;0;0;0;0;1;0;0;0;0;0;0;0;0
16706;24761;1;1;87;0;0;0;0;0;0;0;0;1;0;0;0;0
16706;34131;0;1;87;0;0;0;0;0;1;0;0;0;0;0;0;0
16707;24762;1;1;160;0;0;0;0;0;0;0;0;1;0;0;0;0
16707;29863;0;1;160;0;0;0;0;1;0;0;0;0;0;0;0;0
16708;24763;1;1;60;0;0;0;0;0;0;0;0;1;0;0;0;0
16708;34132;0;1;60;0;0;0;0;0;1;0;0;0;0;0;0;0
16709;24764;1;1;61;0;0;0;0;0;0;0;0;1;0;0;0;0
16709;29864;0;1;61;0;0;0;0;1;0;0;0;0;0;0;0;0
16710;24765;1;1;107;0;0;0;100;0;0;0;0;1;0;0;0;0
16710;34133;0;1;107;0;0;0;100;0;1;0;0;0;0;0;0;0
16711;24766;1;1;259;0;0;0;100;0;0;0;0;1;0;0;0;0
16711;34134;0;1;259;0;0;0;100;0;1;0;0;0;0;0;0;0
16712;24767;1;1;108;0;0;0;0;0;0;0;0;1;0;0;0;0
16712;34135;0;1;108;0;0;0;0;0;1;0;0;0;0;0;0;0
16713;24768;1;1;1310;0;0;0;100;0;0;0;0;1;0;0;0;0
16713;26835;0;1;1310;0;0;0;100;0;0;1;0;0;0;0;0;0
16714;24769;1;1;446;0;0;0;100;0;0;0;0;1;0;0;0;0
16714;29865;0;1;446;0;0;0;100;1;0;0;0;0;0;0;0;0
16715;24770;1;1;1813;0;0;0;100;0;0;0;0;1;0;0;0;0
16715;29866;0;1;1813;0;0;0;100;1;0;0;0;0;0;0;0;0
16716;24771;1;1;151;0;0;0;0;0;0;0;0;1;0;0;0;0
16716;34136;0;1;151;0;0;0;0;0;1;0;0;0;0;0;0;0
16717;24772;1;1;276;0;0;0;100;0;0;0;0;1;0;0;0;0
16717;34137;0;1;276;0;0;0;100;0;1;0;0;0;0;0;0;0
16718;24773;1;1;621;0;0;0;100;0;0;0;0;1;0;0;0;0
16718;34138;0;1;621;0;0;0;100;0;1;0;0;0;0;0;0;0
16719;24774;1;1;66;0;0;0;0;0;0;0;0;1;0;0;0;0
16719;34139;0;1;66;0;0;0;0;0;1;0;0;0;0;0;0;0
16720;24775;1;1;348;0;0;0;100;0;0;0;0;1;0;0;0;0
16720;29867;0;1;348;0;0;0;100;1;0;0;0;0;0;0;0;0
16721;24776;1;1;299;0;0;0;200;0;0;0;0;1;0;0;0;0
16721;34140;0;1;299;0;0;0;200;0;1;0;0;0;0;0;0;0
16722;24777;1;1;144;0;0;0;0;0;0;0;0;1;0;0;0;0
16722;34141;0;1;144;0;0;0;0;0;1;0;0;0;0;0;0;0
16723;24778;1;1;347;0;0;0;200;0;0;0;0;1;0;0;0;0
16723;34142;0;1;347;0;0;0;200;0;1;0;0;0;0;0;0;0
16724;24779;1;1;69;0;0;0;100;0;0;0;0;1;0;0;0;0
16724;25859;0;1;406;0;0;0;200;0;0;0;1;0;0;0;0;0
16725;24780;1;1;72;0;0;0;0;0;0;0;0;1;0;0;0;0
16725;29868;0;1;72;0;0;0;0;1;0;0;0;0;0;0;0;0
16726;24781;1;1;196;0;0;0;100;0;0;0;0;1;0;0;0;0
16726;34143;0;1;196;0;0;0;100;0;1;0;0;0;0;0;0;0
16727;24782;1;1;1040;0;0;0;100;0;0;0;0;1;0;0;0;0
16727;34144;0;1;1040;0;0;0;100;0;1;0;0;0;0;0;0;0
16728;29869;1;1;1435;0;0;0;100;1;0;0;0;0;0;0;0;0
16729;24783;1;1;149;0;0;0;0;0;0;0;0;1;0;0;0;0
16729;34145;0;1;149;0;0;0;0;0;1;0;0;0;0;0;0;0
16730;24784;1;1;534;0;0;0;100;0;0;0;0;1;0;0;0;0
16730;26836;0;1;534;0;0;0;100;0;0;1;0;0;0;0;0;0
16731;24785;1;1;160;0;0;0;0;0;0;0;0;1;0;0;0;0
16731;29870;0;1;160;0;0;0;0;1;0;0;0;0;0;0;0;0
16732;24786;1;1;461;0;0;0;100;0;0;0;0;1;0;0;0;0
16732;34146;0;1;461;0;0;0;100;0;1;0;0;0;0;0;0;0
16733;24787;1;1;388;0;0;0;100;0;0;0;0;1;0;0;0;0
16733;34147;0;1;388;0;0;0;100;0;1;0;0;0;0;0;0;0
16734;24788;1;1;216;0;0;0;100;0;0;0;0;1;0;0;0;0
16734;29871;0;1;216;0;0;0;100;1;0;0;0;0;0;0;0;0
16735;24789;1;1;239;0;0;0;100;0;0;0;0;1;0;0;0;0
16735;34148;0;1;239;0;0;0;100;0;1;0;0;0;0;0;0;0
16736;24790;1;1;373;0;0;0;100;0;0;0;0;1;0;0;0;0
16736;34149;0;1;373;0;0;0;100;0;1;0;0;0;0;0;0;0
16737;24791;1;1;166;0;0;0;0;0;0;0;0;1;0;0;0;0
16737;29872;0;1;166;0;0;0;0;1;0;0;0;0;0;0;0;0
16738;24792;1;1;53;0;0;0;0;0;0;0;0;1;0;0;0;0
16738;29873;0;1;53;0;0;0;0;1;0;0;0;0;0;0;0;0
16739;24793;1;1;54;0;0;0;0;0;0;0;0;1;0;0;0;0
16739;29874;0;1;54;0;0;0;0;1;0;0;0;0;0;0;0;0
16740;24794;1;1;97;0;0;0;0;0;0;0;0;1;0;0;0;0
16740;34150;0;1;97;0;0;0;0;0;1;0;0;0;0;0;0;0
16741;24795;1;1;79;0;0;0;0;0;0;0;0;1;0;0;0;0
16741;34151;0;1;79;0;0;0;0;0;1;0;0;0;0;0;0;0
16742;24796;1;1;255;0;0;0;100;0;0;0;0;1;0;0;0;0
16742;34152;0;1;255;0;0;0;100;0;1;0;0;0;0;0;0;0
16743;24797;1;1;507;0;0;0;100;0;0;0;0;1;0;0;0;0
16743;26837;0;1;507;0;0;0;100;0;0;1;0;0;0;0;0;0
16744;24798;1;1;459;0;0;0;100;0;0;0;0;1;0;0;0;0
16744;34153;0;1;459;0;0;0;100;0;1;0;0;0;0;0;0;0
16745;34154;1;1;523;0;0;0;100;0;1;0;0;0;0;0;0;0
16746;24799;1;1;102;0;0;0;0;0;0;0;0;1;0;0;0;0
16746;34155;0;1;102;0;0;0;0;0;1;0;0;0;0;0;0;0
16747;24800;1;1;121;0;0;0;0;0;0;0;0;1;0;0;0;0
16747;34156;0;1;121;0;0;0;0;0;1;0;0;0;0;0;0;0
16748;24801;1;1;179;0;0;0;0;0;0;0;0;1;0;0;0;0
16748;34157;0;1;179;0;0;0;0;0;1;0;0;0;0;0;0;0
16749;24802;1;1;340;0;0;0;100;0;0;0;0;1;0;0;0;0
16749;26838;0;1;340;0;0;0;100;0;0;1;0;0;0;0;0;0
16750;24803;1;1;563;0;0;0;200;0;0;0;0;1;0;0;0;0
16750;34158;0;1;563;0;0;0;200;0;1;0;0;0;0;0;0;0
16751;34159;1;1;456;0;0;0;100;0;1;0;0;0;0;0;0;0
16752;24804;1;1;63;0;0;0;0;0;0;0;0;1;0;0;0;0
16752;29875;0;1;63;0;0;0;0;1;0;0;0;0;0;0;0;0
16753;24805;1;1;57;0;0;0;0;0;0;0;0;1;0;0;0;0
16753;34160;0;1;57;0;0;0;0;0;1;0;0;0;0;0;0;0
16754;24806;1;1;604;0;0;0;300;0;0;0;0;1;0;0;0;0
16754;34161;0;1;604;0;0;0;300;0;1;0;0;0;0;0;0;0
16755;24807;1;1;52;0;0;0;0;0;0;0;0;1;0;0;0;0
16756;26270;1;1;606;0;0;0;100;0;0;0;0;0;1;0;0;0
16757;24808;1;1;151;0;0;0;0;0;0;0;0;1;0;0;0;0
16757;34162;0;1;151;0;0;0;0;0;1;0;0;0;0;0;0;0
16758;24809;1;1;186;0;0;0;100;0;0;0;0;1;0;0;0;0
16758;29876;0;1;186;0;0;0;100;1;0;0;0;0;0;0;0;0
16759;24810;1;1;89;0;0;0;0;0;0;0;0;1;0;0;0;0
16759;34163;0;1;89;0;0;0;0;0;1;0;0;0;0;0;0;0
16760;24811;1;1;285;0;0;0;100;0;0;0;0;1;0;0;0;0
16760;29877;0;1;285;0;0;0;100;1;0;0;0;0;0;0;0;0
16761;24812;1;1;153;0;0;0;0;0;0;0;0;1;0;0;0;0
16761;34164;0;1;153;0;0;0;0;0;1;0;0;0;0;0;0;0
16762;24813;1;1;121;0;0;0;0;0;0;0;0;1;0;0;0;0
16762;34165;0;1;121;0;0;0;0;0;1;0;0;0;0;0;0;0
16763;24814;1;1;225;0;0;0;100;0;0;0;0;1;0;0;0;0
16763;34166;0;1;225;0;0;0;100;0;1;0;0;0;0;0;0;0
16764;24815;1;1;158;0;0;0;0;0;0;0;0;1;0;0;0;0
16764;34167;0;1;158;0;0;0;0;0;1;0;0;0;0;0;0;0
16765;24816;1;1;1691;0;0;0;100;0;0;0;0;1;0;0;0;0
16765;34168;0;1;1691;0;0;0;100;0;1;0;0;0;0;0;0;0
16766;24817;1;1;52;0;0;0;0;0;0;0;0;1;0;0;0;0
16766;29878;0;1;52;0;0;0;0;1;0;0;0;0;0;0;0;0
16767;24818;1;1;86;0;0;0;0;0;0;0;0;1;0;0;0;0
16767;29879;0;1;86;0;0;0;0;1;0;0;0;0;0;0;0;0
16768;24819;1;1;1601;0;0;0;100;0;0;0;0;1;0;0;0;0
16768;29880;0;1;1601;0;0;0;100;1;0;0;0;0;0;0;0;0
16769;24820;1;1;68;0;0;0;0;0;0;0;0;1;0;0;0;0
16769;29881;0;1;68;0;0;0;0;1;0;0;0;0;0;0;0;0
16770;24821;1;1;513;0;0;0;100;0;0;0;0;1;0;0;0;0
16770;29882;0;1;513;0;0;0;100;1;0;0;0;0;0;0;0;0
16771;24822;1;1;1154;0;0;0;100;0;0;0;0;1;0;0;0;0
16771;34169;0;1;1154;0;0;0;100;0;1;0;0;0;0;0;0;0
16772;24823;1;1;64;0;0;0;0;0;0;0;0;1;0;0;0;0
16772;34170;0;1;64;0;0;0;0;0;1;0;0;0;0;0;0;0
16773;24824;1;1;559;0;0;0;100;0;0;0;0;1;0;0;0;0
16773;34171;0;1;559;0;0;0;100;0;1;0;0;0;0;0;0;0
16774;24825;1;1;690;0;0;0;100;0;0;0;0;1;0;0;0;0
16774;29883;0;1;690;0;0;0;100;1;0;0;0;0;0;0;0;0
16775;24826;1;1;126;0;0;0;0;0;0;0;0;1;0;0;0;0
16775;34172;0;1;126;0;0;0;0;0;1;0;0;0;0;0;0;0
16776;24827;1;1;227;0;0;0;100;0;0;0;0;1;0;0;0;0
16776;34173;0;1;227;0;0;0;100;0;1;0;0;0;0;0;0;0
16777;24828;1;1;124;0;0;0;0;0;0;0;0;1;0;0;0;0
16777;29884;0;1;124;0;0;0;0;1;0;0;0;0;0;0;0;0
16778;24829;1;1;495;0;0;0;100;0;0;0;0;1;0;0;0;0
16778;29885;0;1;495;0;0;0;100;1;0;0;0;0;0;0;0;0
16779;24830;1;1;80;0;0;0;0;0;0;0;0;1;0;0;0;0
16779;29886;0;1;80;0;0;0;0;1;0;0;0;0;0;0;0;0
16780;24831;1;1;263;0;0;0;100;0;0;0;0;1;0;0;0;0
16780;34174;0;1;263;0;0;0;100;0;1;0;0;0;0;0;0;0
16781;24832;1;1;1313;0;0;0;100;0;0;0;0;1;0;0;0;0
16781;34175;0;1;1313;0;0;0;100;0;1;0;0;0;0;0;0;0
16782;24833;1;1;108;0;0;0;0;0;0;0;0;1;0;0;0;0
16782;34176;0;1;108;0;0;0;0;0;1;0;0;0;0;0;0;0
16783;24834;1;1;231;0;0;0;100;0;0;0;0;1;0;0;0;0
16783;26839;0;1;231;0;0;0;100;0;0;1;0;0;0;0;0;0
16784;24835;1;1;99;0;0;0;0;0;0;0;0;1;0;0;0;0
16784;29887;0;1;99;0;0;0;0;1;0;0;0;0;0;0;0;0
16785;24836;1;1;252;0;0;0;100;0;0;0;0;1;0;0;0;0
16785;29888;0;1;252;0;0;0;100;1;0;0;0;0;0;0;0;0
16786;24837;1;1;57;0;0;0;0;0;0;0;0;1;0;0;0;0
16786;34177;0;1;57;0;0;0;0;0;1;0;0;0;0;0;0;0
16787;24838;1;1;103;0;0;0;0;0;0;0;0;1;0;0;0;0
16787;34178;0;1;103;0;0;0;0;0;1;0;0;0;0;0;0;0
16788;24839;1;1;578;0;0;0;100;0;0;0;0;1;0;0;0;0
16788;29889;0;1;578;0;0;0;100;1;0;0;0;0;0;0;0;0
16789;24840;1;1;336;0;0;0;100;0;0;0;0;1;0;0;0;0
16789;29890;0;1;336;0;0;0;100;1;0;0;0;0;0;0;0;0
16790;24841;1;1;119;0;0;0;0;0;0;0;0;1;0;0;0;0
16790;34179;0;1;119;0;0;0;0;0;1;0;0;0;0;0;0;0
16791;24842;1;1;420;0;0;0;200;0;0;0;0;1;0;0;0;0
16791;34180;0;1;420;0;0;0;200;0;1;0;0;0;0;0;0;0
16792;24843;1;1;273;0;0;0;100;0;0;0;0;1;0;0;0;0
16792;26840;0;1;273;0;0;0;100;0;0;1;0;0;0;0;0;0
16793;24844;1;1;649;0;0;0;100;0;0;0;0;1;0;0;0;0
16793;29891;0;1;649;0;0;0;100;1;0;0;0;0;0;0;0;0
16794;24845;1;1;128;0;0;0;0;0;0;0;0;1;0;0;0;0
16794;34181;0;1;128;0;0;0;0;0;1;0;0;0;0;0;0;0
16795;24846;1;1;141;0;0;0;100;0;0;0;0;1;0;0;0;0
16795;29892;0;1;141;0;0;0;100;1;0;0;0;0;0;0;0;0
16796;24847;1;1;166;0;0;0;0;0;0;0;0;1;0;0;0;0
16796;26841;0;1;166;0;0;0;0;0;0;1;0;0;0;0;0;0
16797;24848;1;1;170;0;0;0;0;0;0;0;0;1;0;0;0;0
16797;34182;0;1;170;0;0;0;0;0;1;0;0;0;0;0;0;0
16798;26271;1;1;849;0;0;0;100;0;0;0;0;0;1;0;0;0
16799;24849;1;1;101;0;0;0;0;0;0;0;0;1;0;0;0;0
16799;29893;0;1;101;0;0;0;0;1;0;0;0;0;0;0;0;0
16800;24850;1;1;386;0;0;0;100;0;0;0;0;1;0;0;0;0
16800;34183;0;1;386;0;0;0;100;0;1;0;0;0;0;0;0;0
16801;24851;1;1;900;0;0;0;100;0;0;0;0;1;0;0;0;0
16801;34184;0;1;900;0;0;0;100;0;1;0;0;0;0;0;0;0
16802;24852;1;1;94;0;0;0;0;0;0;0;0;1;0;0;0;0
16802;29894;0;1;94;0;0;0;0;1;0;0;0;0;0;0;0;0
16803;24853;1;1;670;0;0;0;100;0;0;0;0;1;0;0;0;0
16803;29895;0;1;670;0;0;0;100;1;0;0;0;0;0;0;0;0
16804;24854;1;1;70;0;0;0;200;0;0;0;0;1;0;0;0;0
16804;34185;0;1;70;0;0;0;200;0;1;0;0;0;0;0;0;0
16805;24855;1;1;117;0;0;0;0;0;0;0;0;1;0;0;0;0
16805;29896;0;1;117;0;0;0;0;1;0;0;0;0;0;0;0;0
16806;24856;1;1;506;0;0;0;100;0;0;0;0;1;0;0;0;0
16806;34186;0;1;506;0;0;0;100;0;1;0;0;0;0;0;0;0
16807;24857;1;1;68;0;0;0;0;0;0;0;0;1;0;0;0;0
16807;34187;0;1;68;0;0;0;0;0;1;0;0;0;0;0;0;0
16808;25860;1;1;78;0;0;0;0;0;0;0;1;0;0;0;0;0
16808;34188;0;1;78;0;0;0;0;0;1;0;0;0;0;0;0;0
16809;24858;1;1;192;0;0;0;100;0;0;0;0;1;0;0;0;0
16809;29897;0;1;192;0;0;0;100;1;0;0;0;0;0;0;0;0
16810;24859;1;1;143;0;0;0;0;0;0;0;0;1;0;0;0;0
16810;34189;0;1;143;0;0;0;0;0;1;0;0;0;0;0;0;0
16811;24860;1;1;498;0;0;0;100;0;0;0;0;1;0;0;0;0
16811;34190;0;1;498;0;0;0;100;0;1;0;0;0;0;0;0;0
16812;24861;1;1;668;0;0;0;100;0;0;0;0;1;0;0;0;0
16812;34191;0;1;668;0;0;0;100;0;1;0;0;0;0;0;0;0
16813;24862;1;1;230;0;0;0;100;0;0;0;0;1;0;0;0;0
16813;29898;0;1;230;0;0;0;100;1;0;0;0;0;0;0;0;0
16814;24863;1;1;58;0;0;0;0;0;0;0;0;1;0;0;0;0
16814;34192;0;1;58;0;0;0;0;0;1;0;0;0;0;0;0;0
16815;29899;1;1;340;0;0;0;100;1;0;0;0;0;0;0;0;0
16816;24864;1;1;200;0;0;0;100;0;0;0;0;1;0;0;0;0
16816;34193;0;1;200;0;0;0;100;0;1;0;0;0;0;0;0;0
16817;24865;1;1;183;0;0;0;100;0;0;0;0;1;0;0;0;0
16817;29900;0;1;183;0;0;0;100;1;0;0;0;0;0;0;0;0
16818;34194;1;1;322;0;0;0;100;0;1;0;0;0;0;0;0;0
16819;24866;1;1;96;0;0;0;0;0;0;0;0;1;0;0;0;0
16819;34195;0;1;96;0;0;0;0;0;1;0;0;0;0;0;0;0
16820;24867;1;1;107;0;0;0;0;0;0;0;0;1;0;0;0;0
16820;26842;0;1;107;0;0;0;0;0;0;1;0;0;0;0;0;0
16821;24868;1;1;315;0;0;0;100;0;0;0;0;1;0;0;0;0
